Key,Parent key,Code,Title
106464,106870,51172324,Mesna
106465,199872,51113501,Pipobroman
106469,106450,51111600,Antimetabolites
106470,200385,51203402,Cladribine
106471,106469,51111602,Cytarabine
106473,202019,51442001,Fludarabine
106474,202019,51442004,Fluorouracil
106475,106469,51111606,Hydroxycarbamide or hydroxyurea
106478,200385,51203403,Mercaptopurine
106479,106469,51111610,Methotrexate
106482,106450,51111700,Antineoplastic antibiotics
106484,181785,51282001,Dactinomycin
106486,106482,51111704,Mitomycin
106491,106450,51111800,Hormones and antihormones
106492,106491,51111875,Anastrozole
106493,106491,51111802,Bicalutamide
106494,106491,51111803,Estramustine
106495,106786,51182027,Flutamide
106496,106491,51111805,Goserelin
106499,106786,51182035,Nilutamide
106506,106450,51111900,Natural antineoplastic products
106507,106506,51111901,Asparaginase
106508,106404,51101929,Docetaxel
106510,106506,51111904,Paclitaxel
106512,106358,51120000,Antiarrythmics and antianginals and cardioplegics and drugs for heart failure
106513,106512,51121500,Antiarrythmic agents
106514,199906,51124101,Adenosine
106515,199916,51124404,Digoxin
106519,106813,51191554,Isosorbide dinitrate
106520,183696,51411605,Glyceryl trinitrate or glyceryltrinitrate or nitroglycerin
106522,106358,51430000,Antihypertensive drugs
106525,183927,51432401,Captopril
106526,183952,51432805,Lisinopril
106527,183991,51433915,Felodipine
106530,183898,51431803,Methyldopa
106531,181505,51262002,Carvedilol
106534,106358,51320000,Antihyperlipidemic and hypocholesterolemic agents
106544,106358,51130000,Hematolic drugs
106545,106544,51131500,Antianemic drugs
106548,111528,51191917,Ferrous sulfate
106549,106544,51131600,Anticoagulants
106551,106549,51131602,Heparin
106553,106549,51131604,Warfarin
106554,106544,51131700,Thrombolytic drugs and platelet aggregation inhibitors
106555,106554,51131701,Abciximab
106556,183747,51412702,Alteplase
106559,106358,51140000,Central nervous system drugs
106560,106559,51141500,Anticonvulsants
106561,106560,51141501,Acetazolamide
106562,183605,51401516,Clonazepam
106564,106560,51141504,Lamotrigine
106565,183018,51361918,Phenobarbital
106567,106560,51141507,Phenytoin
106569,106358,51290000,Antidepressants
106573,182209,51292908,Mirtazapine
106574,182298,51294513,Paroxetine hydrochloride
106576,106358,51330000,Antipsychotics
106578,182679,51332501,Haloperidol
106579,183651,51401705,Olanzapine
106580,182766,51333601,Risperidone
106581,106358,51360000,Hypnotics
106584,182998,51361501,Chloral hydrate
106586,183605,51401550,Triazolam
106587,106358,51400000,Tranquilizers and antimanic and antianxiety drugs
106590,182653,51331901,Lithium carbonate
106595,183222,51381701,Acetaminophen or paracetamol
106597,183211,51381505,Mesalamine or mesalazine
106599,106358,51380000,Nonsteroidal anti inflammatory drugs NSAIDs
106605,183330,51384509,Ibuprofen
106607,183330,51384511,Ketoprofen
106608,183330,51384514,Naproxen
106611,183262,51382702,Sulindac
106619,183141,51372108,Oxycodone
106621,106559,51142300,Narcotic antagonists
106623,106621,51142302,Naloxone
106625,106559,51142400,Drugs used for vascular and migraine headaches
106628,106559,51142500,Antiparkinson drugs
106639,106358,51150000,Autonomic nervous system drugs
106640,106639,51151500,Cholinergic drugs and cholinesterase inhibitors
106645,106639,51151600,Cholinergic blocking agents
106649,106645,51151604,Trihexyphenidyl
106650,106358,51390000,Sympathomimetic or adrenergic drugs
106651,183449,51391703,Albuterol or salbutamol
106652,143957,51241131,Brimonidine tartrate
106660,106358,51260000,Adrenergic blocking agents
106667,106639,51151900,Centrally acting skeletal muscle relaxants
106671,106667,51151904,Methocarbamol
106673,106639,51152000,Neuromuscular blocking agents
106677,106673,51152004,Vecuronium
106678,106358,51160000,Drugs affecting the respiratory tract
106679,106678,51161500,Antiasthmatic drugs
106683,183442,51391602,Aminophylline
106684,183583,51393405,Theophylline
106685,106358,51310000,Antihistamines or H1 blockers
106689,106724,51171820,Dimenhydrinate
106691,182451,51312204,Loratadine
106693,106678,51161700,Drugs used for respiratory tract disorders
106694,200151,51162701,Acetylcysteine
106695,106693,51161702,Beractant
106696,183826,51421802,Budesonide
106698,106693,51161705,Ipratropium bromide
106699,106678,51161800,Cough and cold and antiallergy products
106700,200136,51162603,Benzonatate
106706,106358,51170000,Drugs affecting the gastrointestinal system
106707,106706,51171500,Antacids and antiflatulents
106712,106706,51171600,Laxatives
106717,106712,51171605,Lactulose
106719,106712,51171607,Psyllium hydrophilic muciloid
106720,106706,51171700,Antidiarrheals
106724,106706,51171800,Antiemetics and antinauseants and antivertigo agents
106730,106706,51171900,Antiulcer and related gastrointestinal GI drugs
106735,106730,51171905,Cisapride
106738,106795,51182214,Misoprostol
106742,106730,51171962,Ursodeoxycholic acid or ursodiol
106743,106358,51180000,Hormones and hormone antagonists
106744,106743,51181500,Antidiabetic agents and hyperglycemic agents
106750,200297,51183603,Insulin
106753,106743,51181600,Thyroid and antithyroid drugs
106757,106753,51181604,Thyroid-stimulating hormone or thyrotropin or thyrotropin alfa
106758,106753,51181605,Methimazole
106760,106358,51420000,Corticosteroids
106761,183843,51422303,Betamethasone
106764,183843,51422306,Dexamethasone
106768,183843,51422315,Prednisolone
106770,106358,51350000,Estrogens and progestins and internal contraceptives
106773,182954,51351804,Estrogens conjugated
106775,182968,51352006,Levonorgestrel
106776,182923,51351511,Megestrol acetate
106779,106743,51181900,Gonadotropic hormones and ovarian stimulants and inhibitors
106780,106779,51181901,Choriogonadotropin alfa or chorionic gonadotropin
106781,106786,51182024,Danazol
106786,106743,51182000,Androgens and androgen inhibitors
106788,106786,51182002,Testosterone
106792,106743,51182100,Posterior pituitary hormones
106793,106792,51182101,Desmopressin
106794,106792,51182102,Argipressin or vasopressin
106795,106743,51182200,Drugs for inducing labor
106796,106795,51182201,Dinoprostone
106798,106795,51182203,Oxytocin
106799,106743,51182300,Growth hormones and their inhibitors
106801,106799,51182302,Human growth hormone or somatotropin or somatropin
106802,106743,51182400,Calcium regulators and calcium salts
106805,111528,51191915,Calcium gluconate
106808,106802,51182406,Alendronic acid or alendronate sodium
106809,106753,51181613,Calcitonin
106812,106358,51190000,Agents affecting water and electrolytes
106813,106812,51191500,Diuretics
106815,106813,51191502,Chlortalidone or chlorthalidone
106817,106813,51191504,Bumetanide
106820,106813,51191507,Spironolactone
106822,106813,51191509,Mannitol
106823,106812,51191600,Electrolytes
106825,106823,51191602,Sodium chloride electrolytes
106828,106812,51191800,Potassium salts
106830,106828,51191802,Potassium chloride
106832,106358,51200000,Immunomodulating drugs
106833,106832,51201500,Immunosuppressants
106834,200385,51203401,Azathioprine
106835,200379,51203101,Ciclosporin or cyclosporine
106836,200380,51203203,Mycophenolate or mycophenolic acid
106837,200370,51202804,Tacrolimus
106838,106832,51201600,Vaccines and antigens and toxoids
106842,106838,51201604,Diphteria vaccine
106844,106838,51201606,Hemophilus influenzae vaccine
106845,106838,51201607,Hepatitis B virus vaccine
106846,106838,51201608,Influenza virus vaccine
106847,106838,51201609,Measles virus vaccine
106848,106838,51201610,Meningococcal vaccine
106853,106838,51201615,Pneumococcal vaccine
106854,106838,51201616,Poliovirus vaccine
106855,106838,51201617,Rabies vaccine
106856,106838,51201618,Rota virus vaccine
106861,106838,51201623,Typhoid vaccine
106862,106838,51201624,Varicella virus vaccine
106863,106838,51201625,Yellow fever vaccine
106865,106812,51192000,Antigout drugs
106866,106865,51192001,Allopurinol
106867,106865,51192002,Colchicine
106870,106706,51172300,Antidotes and emetics
106872,200352,51202206,Dexrazoxane
106876,183605,51401525,Flumazenil
106879,106870,51172305,Protamine sulfate
106882,108,52000000,Domestic Appliances and Supplies and Consumer Electronic Products
106883,106882,52100000,Floor coverings
106884,106883,52101500,Rugs and mats
106894,111070,56100000,Accommodation furniture
106895,106894,56101500,Furniture
106913,106894,56101600,Outdoor furniture
106919,106882,52120000,Bedclothes and table and kitchen linen and towels
106920,106919,52121500,Bedclothes
106921,106920,52121501,Quilts
106925,106920,52121505,Pillows
106928,106920,52121508,Blankets
106933,106919,52121600,Table and kitchen linen and accessories
106940,106919,52121700,Towels
106945,106882,52130000,Window treatments
106946,106945,52131500,Curtains and draperies
106953,106882,52140000,Domestic appliances
106954,106953,52141500,Domestic kitchen appliances
106955,106954,52141501,Domestic refrigerators
106956,106954,52141502,Domestic microwave ovens
106984,106953,52141600,Domestic laundry appliances and supplies
106988,106953,52141700,Domestic bath appliances
106992,106953,52141800,Other domestic household appliances
106996,106882,52150000,Domestic kitchenware and kitchen supplies
106997,106996,52151500,Domestic disposable kitchenware
106998,106997,52151501,Domestic disposable cookware
107001,106997,52151504,Domestic disposable cups or glasses or lids
107002,106996,52151600,Domestic kitchen tools and utensils
107010,106996,52151700,Domestic flatware and cutlery
107015,106996,52151800,Domestic cookware
107025,106996,52151900,Domestic bakeware
107033,106996,52152000,Domestic dishes and servingware and storage containers
107043,106996,52152100,Domestic drink ware
107044,107043,52152101,Domestic coffee or tea cups
107048,106882,52160000,Consumer electronics
107049,107048,52161500,Audio and visual equipment
107051,107049,52161502,Cassette players or recorders
107054,107049,52161505,Televisions
107055,105287,45121515,Hand held camcorders or video cameras
107060,107049,52161511,Radios
107061,105406,46171616,Radar detectors
107062,108,53000000,Apparel and Luggage and Personal Care Products
107063,107062,53100000,Clothing
107064,107063,53101500,Slacks and trousers and shorts
107070,107063,53101600,Shirts and blouses
107076,107063,53101700,Sweaters
107082,107063,53101800,Coats and jackets
107088,107063,53101900,Suits
107094,107063,53102000,Dresses and skirts and saris and kimonos
107098,107063,53102100,Overalls and coveralls
107104,107063,53102200,Folkloric clothing
107110,107063,53102300,Undergarments
107115,107110,53102305,Infant diapers
107118,107063,53102400,Hosiery
107120,107118,53102402,Socks
107123,107063,53102500,Clothing accessories
107124,107123,53102501,Belts or suspenders
107127,107123,53102504,Gloves or mittens
107128,107063,53102600,Nightwear
107134,107062,53110000,Footwear
107135,107134,53111500,Boots
107136,107135,53111501,Mens boots
107137,107135,53111502,Womens boots
107138,107135,53111503,Boys boots
107139,107135,53111504,Girls boots
107140,107135,53111505,Infants boots
107141,107134,53111600,Shoes
107147,107134,53111700,Slippers
107153,107134,53111800,Sandals
107159,107134,53111900,Athletic footwear
107165,107062,53120000,Luggage and handbags and packs and cases
107166,107165,53121500,Luggage
107167,107166,53121501,Garment bags
107168,107166,53121502,Luggage sets
107169,107166,53121503,Individual luggage pieces
107170,107165,53121600,Purses and handbags and bags
107171,107170,53121601,Handbags or purses
107172,107170,53121602,Duffel bags
107173,107170,53121603,Backpacks
107177,107165,53121700,Business cases
107178,107177,53121701,Briefcases
107182,107165,53121800,Travel kits and accessories
107183,107182,53121801,Travel kits
107184,107182,53121802,Travel carts
107187,107062,53130000,Personal care products
107188,107187,53131500,Dental
107189,107188,53131501,Mouthwash
107190,107188,53131502,Toothpaste
107191,107188,53131503,Toothbrushes
