PrimaryDI,publicDeviceRecordKey,publicVersionStatus,deviceRecordStatus,publicVersionNumber,publicVersionDate,devicePublishDate,deviceCommDistributionEndDate,deviceCommDistributionStatus,brandName,versionModelNumber,catalogNumber,dunsNumber,companyName,deviceCount,deviceDescription,DMExempt,premarketExempt,deviceHCTP,deviceKit,deviceCombinationProduct,singleUse,lotBatch,serialNumber,manufacturingDate,expirationDate,donationIdNumber,labeledContainsNRL,labeledNoNRL,MRISafetyStatus,rx,otc,deviceSterile,sterilizationPriorToUse
846468016494,7ceed2b0-bb8e-4244-9cc3-e8b48ebef8d1,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL16-26,32-DTRL16-26,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016487,e318ac7d-8eff-4e7c-9ba6-1749bfedaf1d,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-675-95,01-PA-675-95,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016470,2f46f914-45a1-4fe6-84e7-c7b2fd793f20,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-675-90,01-PA-675-90,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016463,5a5019f8-6aa2-4d06-8e53-a78e35febd89,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-675-85,01-PA-675-85,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016456,1ff74150-2d5f-490e-b3d2-13fb302259f8,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-675-80,01-PA-675-80,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016449,c8fae92b-87bc-4a54-9930-6778fb934527,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-675-75,01-PA-675-75,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016432,53cb6a82-6d48-4547-a822-71ff0f1747f3,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-675-70,01-PA-675-70,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016425,082ccc9a-3673-4ea4-9808-25b49d200947,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-675-65,01-PA-675-65,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016418,933a1938-99d7-44cf-94ff-7693b84c795d,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-675-60,01-PA-675-60,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016401,f4beed27-9ec4-45cc-b491-7d09d66aafee,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-675-55,01-PA-675-55,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016395,8db8bfa8-aa2c-44ea-8b27-e5842393295b,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-675-50,01-PA-675-50,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016388,edad123c-4b25-4cde-b3b5-b162b9d7b7e3,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-675-45,01-PA-675-45,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016371,8ac7a8b6-df68-46b9-b124-fec07ed83969,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-675-40,01-PA-675-40,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016364,37cb37ac-e51c-4544-8e7c-586bbbf62533,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-675-35,01-PA-675-35,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016357,3272dfc6-8382-4b8c-833c-c322807d0589,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-675-30,01-PA-675-30,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016340,0e519f9e-d66c-4250-b322-ffaad7a40862,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-675-100,01-PA-675-100,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016333,877c6ad3-85c2-4a39-b597-84f625503ef3,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL16-22-6L,32-DTRL16-22-6L,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016326,9b319510-627c-4fa6-908b-c5f2f8c1fc98,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL16-22,32-DTRL16-22,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016319,518c3be3-5db2-4a42-afb4-ddef645348b3,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL15-32,32-DTRL15-32,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016302,a343a839-8e55-4252-9dd5-5969910e0169,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL15-26-6L,32-DTRL15-26-6L,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016296,63d6018a-8a35-4f6a-b4f2-02298e068538,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL15-26,32-DTRL15-26,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016289,148bb0e6-6117-462f-841a-ebb39f7a5086,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL15-22-6L,32-DTRL15-22-6L,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016272,412bd3bd-d80d-49cf-92c6-2289020da25e,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL15-22,32-DTRL15-22,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016265,2ab02e32-5896-41b1-90a3-55a06bc972dc,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-575-60,01-PA-575-60,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016258,236c6570-73e0-4dd2-9270-756bce76b30c,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-575-55,01-PA-575-55,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016241,9542aa6b-a6a1-452f-ad4c-ade4d5be5d01,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-575-50,01-PA-575-50,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016234,1aaa7be7-aa7e-46b1-b5d1-bcacdbb7d06d,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-575-45,01-PA-575-45,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016227,a5b638a0-227f-46ca-8198-455dc58ec43a,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-575-40,01-PA-575-40,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016210,7d26dead-9dd7-4c20-a7a5-84c2fba7cfb2,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-575-35,01-PA-575-35,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016203,525ec802-7de7-4147-81ed-a5548aaf3dc5,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-575-30,01-PA-575-30,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016197,1a5b8261-7f66-4dfc-bc58-d7c8f1efd860,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL14-32,32-DTRL14-32,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016180,40af2db0-7644-4163-8f79-0c204c113729,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL14-26-6L,32-DTRL14-26-6L,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016173,ca5d14e8-1dcb-4e9a-a35b-f5b879c08cde,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL14-26,32-DTRL14-26,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016166,54b4bf46-0d48-4001-9c90-5e301d55812a,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL14-22-6L,32-DTRL14-22-6L,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016159,45456989-babe-4f33-9990-62cfae94bf0e,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL14-22,32-DTRL14-22,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016142,82822759-942d-473b-a284-f5e28e48a9b4,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL13-32,32-DTRL13-32,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016135,8e81dbc5-882b-40ec-8541-6a20c21b30ac,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL13-26-6L,32-DTRL13-26-6L,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016128,15a1c8e0-dde6-4010-9a33-9dc7d42e3712,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-475-50,01-PA-475-50,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016111,e5c133d6-291c-4f3c-ae17-b937025ce434,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-475-45,01-PA-475-45,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016104,d8d844fb-f16c-4059-84b6-9f4984d5a17a,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-475-40,01-PA-475-40,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016098,036862d8-0569-41c8-b4a7-594f2b86fa49,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-475-35,01-PA-475-35,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016081,f36d16c0-f3da-45df-86c3-eb40baa368f1,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-475-30,01-PA-475-30,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016074,2a127b4a-0b33-4c8b-b187-f738d1cfb4a6,Update,Published,4,2021-10-14,2015-11-26,,In Commercial Distribution,STREAMLINE®* TL SPINAL FIXATION SYSTEM,01-PA-475-25,01-PA-475-25,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016067,341bbd06-a216-4de4-89b7-a9aed530b28a,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-400-45,01-PA-400-45,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016050,cbf662f4-2f99-40e6-ba4d-1746e84544bb,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-400-40,01-PA-400-40,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016043,a5107936-01d2-46b6-b0af-490f72cbf835,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-400-35,01-PA-400-35,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016036,488c8821-384c-4ccb-909c-0a9035ed5edd,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-400-30,01-PA-400-30,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016029,362955b7-23be-4240-9dff-7dfaf5aed90f,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-400-25,01-PA-400-25,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016012,07fcf4fe-9dcb-4461-818d-2ef4f60ef6a2,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline TL Spinal Fixation System,01-PA-400-20,01-PA-400-20,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468016005,c122e596-786b-4d5d-8dd4-861c8b8a76f6,Update,Published,4,2021-10-14,2016-06-02,,In Commercial Distribution,Songer® Spinal Cable System,00-INSTCASE,00-INSTCASE,793384496,"Pioneer Surgical Technology, Inc.",1,Instrument Case,,,,,,,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015992,0be8d041-1536-4cb7-a329-9af01bbaadb2,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL13-26,32-DTRL13-26,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015985,577a63f5-f6e8-43b2-804d-f7fea4101e1e,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL13-22-6L,32-DTRL13-22-6L,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015978,6cb4b47b-7954-46c7-8132-a02d9d7b8ee2,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL13-22,32-DTRL13-22,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015961,ac38f2e4-17a0-401c-83a3-982c3b7f41cb,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL12-32,32-DTRL12-32,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015954,2c318437-18d0-431e-8a95-647356fcfb2d,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL12-26-6L,32-DTRL12-26-6L,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015947,8c99fafe-31e1-45d0-8e1f-839b63395f19,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL12-26,32-DTRL12-26,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015930,b2af3e75-ec04-41e2-9966-9b91056b9200,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL12-22-6L,32-DTRL12-22-6L,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015923,abd1332e-95c1-4b87-8a00-19ae6a1267ad,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL12-22,32-DTRL12-22,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015916,10320b49-91c7-4729-9005-6a51e5994834,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL11-32,32-DTRL11-32,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015909,e0dc9220-eb95-4ae0-8bbb-18d83d9ab549,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-DTRL11-26-6L,32-DTRL11-26-6L,793384496,"Pioneer Surgical Technology, Inc.",1,DETACHABLE TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
