city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Rancho Cucamonga,Rancho Cucamonga,CA,California,6071,San Bernardino,34.1248,-117.5666,177603,1709,polygon,FALSE,TRUE,America/Los_Angeles,2,91730 91701 91739 91737 91729,1840020411
Hemet,Hemet,CA,California,6065,Riverside,33.7341,-116.9969,177253,1125,polygon,FALSE,TRUE,America/Los_Angeles,2,92545 92543 92546,1840020550
Santa Cruz,Santa Cruz,CA,California,6087,Santa Cruz,36.9789,-122.0346,176428,1957,polygon,FALSE,TRUE,America/Los_Angeles,2,95065 95064 95060 95062 95061 95063 95067,1840021579
Danbury,Danbury,CT,Connecticut,9001,Fairfield,41.4016,-73.471,176030,779,polygon,FALSE,TRUE,America/New_York,2,06810 06811 06813,1840004837
Peoria,Peoria,AZ,Arizona,4013,Maricopa,33.7844,-112.2989,175961,386,polygon,FALSE,TRUE,America/Phoenix,2,85381 85383 85382 85373 85345 85342 85380 85385,1840020567
Oceanside,Oceanside,CA,California,6073,San Diego,33.2247,-117.3083,175742,1644,polygon,FALSE,TRUE,America/Los_Angeles,2,92054 92057 92058 92056 92049 92051 92052 92068,1840020623
Elk Grove,Elk Grove,CA,California,6067,Sacramento,38.416,-121.3842,174775,1605,polygon,FALSE,TRUE,America/Los_Angeles,2,95757 95758 95624 95759,1840020245
Pembroke Pines,Pembroke Pines,FL,Florida,12011,Broward,26.0128,-80.3382,173591,2051,polygon,FALSE,TRUE,America/New_York,2,33029 33028 33024 33026 33023 33027 33025 33084,1840015141
Vallejo,Vallejo,CA,California,6095,Solano,38.1133,-122.2358,173256,1524,polygon,FALSE,TRUE,America/Los_Angeles,2,94592 94590 94591 94589,1840021499
Garden Grove,Garden Grove,CA,California,6059,Orange,33.7787,-117.9601,171644,3690,polygon,FALSE,TRUE,America/Los_Angeles,2,92844 92843 92840 92841 92845 92842 92846,1840020577
Enterprise,Enterprise,NV,Nevada,32003,Clark,36.0164,-115.2208,171108,1292,polygon,FALSE,FALSE,America/Los_Angeles,2,89178 89183 89054 89139 89141 89148 89113 89118 89119 89123,1840033827
Medford,Medford,OR,Oregon,41029,Jackson,42.3372,-122.8537,170876,1243,polygon,FALSE,TRUE,America/Los_Angeles,2,97504 97501,1840020076
Cary,Cary,NC,North Carolina,37183,Wake,35.782,-78.8191,170282,1119,polygon,FALSE,TRUE,America/New_York,2,27560 27511 27518 27519 27513 27512,1840016196
Marysville,Marysville,WA,Washington,53061,Snohomish,48.0809,-122.1561,170009,1308,polygon,FALSE,TRUE,America/Los_Angeles,2,98271 98270,1840019789
Corona,Corona,CA,California,6065,Riverside,33.8616,-117.5649,169868,1640,polygon,FALSE,TRUE,America/Los_Angeles,2,92882 92880 92881 92879 92877 92878,1840019305
Ocala,Ocala,FL,Florida,12083,Marion,29.178,-82.1511,169383,496,polygon,FALSE,TRUE,America/New_York,2,34475 34474 34471 34470 32111 34477 34478 34483,1840015067
Fredericksburg,Fredericksburg,VA,Virginia,51630,Fredericksburg,38.2992,-77.4872,168909,1072,polygon,FALSE,TRUE,America/New_York,2,22401 22404 22412,1840003845
Gainesville,Gainesville,GA,Georgia,13139,Hall,34.2903,-83.8301,167371,506,polygon,FALSE,TRUE,America/New_York,2,30501 30507 30504,1840013612
Manchester,Manchester,NH,New Hampshire,33011,Hillsborough,42.9848,-71.4447,162877,1315,polygon,FALSE,TRUE,America/New_York,2,03109 03104 03101 03103 03102 03105 03108 03111,1840002983
Bayamón,Bayamon,PR,Puerto Rico,72021,Bayamón,18.3793,-66.1635,161034,2304,polygon,FALSE,FALSE,America/Puerto_Rico,2,00959 00957 00956 00934 00960 00961 00966 00916,1630035622
Champaign,Champaign,IL,Illinois,17019,Champaign,40.1144,-88.2735,159443,1503,polygon,FALSE,TRUE,America/Chicago,2,61822 61820 61821 61824 61825 61826,1840007239
Alexandria,Alexandria,VA,Virginia,51510,Alexandria,38.8185,-77.0861,159428,4121,polygon,FALSE,TRUE,America/New_York,2,22302 22301 22304 22305 22311 22314 20598 22320 22331 22332 22333 22334,1840003837
Hayward,Hayward,CA,California,6001,Alameda,37.6328,-122.0772,159203,1349,polygon,FALSE,TRUE,America/Los_Angeles,2,94541 94542 94545 94544 94540 94543 94557,1840020293
Springfield,Springfield,IL,Illinois,17167,Sangamon,39.771,-89.6538,158509,723,polygon,FALSE,TRUE,America/Chicago,2,62711 62712 62702 62703 62701 62707 62704 62705 62706 62715 62716 62719 62722 62726 62736 62739 62756 62757 62761 62762 62763 62764 62765 62766 62767 62769 62776 62777 62781 62786 62796,1840009517
Lakewood,Lakewood,CO,Colorado,8059,Jefferson,39.6977,-105.1168,157935,1416,polygon,FALSE,TRUE,America/Denver,2,80465 80232 80235 80214 80215 80227 80226 80228 80201 80225,1840020198
Lafayette,Lafayette,IN,Indiana,18157,Tippecanoe,40.399,-86.8594,157820,942,polygon,FALSE,TRUE,America/Indiana/Indianapolis,2,47909 47905 47904 47901 47902 47903,1840008354
Frederick,Frederick,MD,Maryland,24021,Frederick,39.4336,-77.4141,156787,1172,polygon,FALSE,TRUE,America/New_York,2,21705 21703 21702 21701 21709,1840005710
Lake Charles,Lake Charles,LA,Louisiana,22019,Calcasieu,30.2012,-93.2122,156181,674,polygon,FALSE,TRUE,America/Chicago,2,70605 70607 70601 70615 70602 70606 70609 70612 70616 70629,1840015039
Odessa,Odessa,TX,Texas,48135,Ector,31.8831,-102.3406,155998,1052,polygon,FALSE,TRUE,America/Chicago,2,79761 79762 79763 79765 79768 79769,1840020794
Tuscaloosa,Tuscaloosa,AL,Alabama,1125,Tuscaloosa,33.2348,-87.5267,155499,631,polygon,FALSE,TRUE,America/Chicago,2,35475 35476 35405 35404 35406 35401 35403 35407 35486 35487,1840005563
Warner Robins,Warner Robins,GA,Georgia,13153,Houston,32.597,-83.6529,155140,805,polygon,FALSE,TRUE,America/New_York,2,31088 31005 31093 31099,1840015800
Palmdale,Palmdale,CA,California,6037,Los Angeles,34.5944,-118.1057,155079,564,polygon,FALSE,TRUE,America/Los_Angeles,2,93552 93550 93591 93551 93590 93599,1840020502
Hollywood,Hollywood,FL,Florida,12011,Broward,26.0294,-80.1679,154817,2192,polygon,FALSE,TRUE,America/New_York,2,33019 33024 33023 33021 33020 33004 33316 33312 33022 33081 33082 33302,1840015144
Midland,Midland,TX,Texas,48329,Midland,32.0249,-102.1137,154793,758,polygon,FALSE,TRUE,America/Chicago,2,79701 79706 79707 79705 79703 79702 79708 79711,1840020792
Leesburg,Leesburg,FL,Florida,12069,Lake,28.7657,-81.8996,154574,249,polygon,FALSE,TRUE,America/New_York,2,34748 34762 34736 34749 34789,1840015083
Port Arthur,Port Arthur,TX,Texas,48245,Jefferson,29.8554,-93.9264,154468,272,polygon,FALSE,TRUE,America/Chicago,2,77655 77640 77642 77611 77641 77643,1840020919
Muskegon,Muskegon,MI,Michigan,26121,Muskegon,43.2281,-86.2563,153565,998,polygon,FALSE,TRUE,America/Detroit,2,49442 49440 49441,1840002870
Macon,Macon,GA,Georgia,13021,Bibb,32.8065,-83.6974,153159,237,polygon,FALSE,TRUE,America/New_York,2,31206 31052 31210 31211 31213 31216 31217 31207 31204 31201 31220 31202 31203 31205 31208 31209 31221 31294 31295 31296 31297,1840043455
Kansas City,Kansas City,KS,Kansas,20209,Wyandotte,39.1234,-94.7443,152960,473,polygon,FALSE,TRUE,America/Chicago,2,66101 66102 66103 66104 66105 66106 66109 66115 66112 66111 66118 66110 66117 66119 66160,1840001626
Sunnyvale,Sunnyvale,CA,California,6085,Santa Clara,37.3836,-122.0256,152703,2676,polygon,FALSE,TRUE,America/Los_Angeles,2,95002 94089 94085 94086 94087 94088,1840021573
Pomona,Pomona,CA,California,6037,Los Angeles,34.0585,-117.7626,151691,2548,polygon,FALSE,TRUE,America/Los_Angeles,2,91766 91767 91768 91769,1840020507
Escondido,Escondido,CA,California,6073,San Diego,33.1347,-117.0722,151625,1568,polygon,FALSE,TRUE,America/Los_Angeles,2,92029 92025 92026 92027 92030 92033 92046,1840020620
Pasadena,Pasadena,TX,Texas,48201,Harris,29.6583,-95.1499,151227,1339,polygon,FALSE,TRUE,America/Chicago,2,77058 77059 77586 77506 77507 77504 77505 77502 77503 77258 77501 77508,1840020930
New Bedford,New Bedford,MA,Massachusetts,25005,Bristol,41.6697,-70.9428,149910,1840,polygon,FALSE,TRUE,America/New_York,2,02740 02744 02745 02746 02741 02742,1840003219
Fairfield,Fairfield,CA,California,6095,Solano,38.2592,-122.0324,148683,1097,polygon,FALSE,TRUE,America/Los_Angeles,2,94585 94533 94534 94535,1840020253
Naperville,Naperville,IL,Illinois,17043,DuPage,41.7483,-88.1657,148449,1476,polygon,FALSE,TRUE,America/Chicago,2,60540 60563 60564 60565 60567,1840008143
Bellevue,Bellevue,WA,Washington,53033,King,47.5951,-122.1535,148164,1709,polygon,FALSE,TRUE,America/Los_Angeles,2,98004 98005 98006 98007 98008 98009 98015,1840018417
Binghamton,Binghamton,NY,New York,36007,Broome,42.1014,-75.9093,148145,1635,polygon,FALSE,TRUE,America/New_York,2,13904 13905 13901 13903,1840000460
Elkhart,Elkhart,IN,Indiana,18039,Elkhart,41.6916,-85.9628,147567,734,polygon,FALSE,TRUE,America/Indiana/Indianapolis,2,46514 46517 46516 46515,1840008187
Topeka,Topeka,KS,Kansas,20177,Shawnee,39.0346,-95.6955,147458,787,polygon,FALSE,TRUE,America/Chicago,2,66621 66622 66609 66608 66607 66606 66605 66604 66603 66611 66612 66614 66616 66601 66624 66625 66626 66629 66636 66647 66667 66675 66683 66699,1840001621
Joliet,Joliet,IL,Illinois,17197,Will,41.5189,-88.1499,147344,886,polygon,FALSE,TRUE,America/Chicago,2,60421 60586 60432 60433 60431 60436 60435 60434,1840008192
Beaumont,Beaumont,TX,Texas,48245,Jefferson,30.0849,-94.1451,146091,547,polygon,FALSE,TRUE,America/Chicago,2,77708 77705 77706 77707 77701 77702 77703 77713 77704 77710 77720 77725 77726,1840019612
Paterson,Paterson,NJ,New Jersey,34031,Passaic,40.9147,-74.1624,145233,6665,polygon,FALSE,TRUE,America/New_York,2,07524 07522 07514 07513 07505 07502 07504 07501 07503 07507 07509 07510 07533 07543 07544,1840000838
Merced,Merced,CA,California,6047,Merced,37.3057,-120.4778,145149,1390,polygon,FALSE,TRUE,America/Los_Angeles,2,95348 95340 95341 95343,1840020313
Pueblo,Pueblo,CO,Colorado,8101,Pueblo,38.2705,-104.6112,143932,789,polygon,FALSE,TRUE,America/Denver,2,81004 81005 81003 81001 81008 81002 81010 81011 81012,1840020255
Tyler,Tyler,TX,Texas,48423,Smith,32.3184,-95.3062,143796,718,polygon,FALSE,TRUE,America/Chicago,2,75709 75702 75703 75701 75710 75712 75713 75798 75799,1840022076
Torrance,Torrance,CA,California,6037,Los Angeles,33.8346,-118.3417,143592,2701,polygon,FALSE,TRUE,America/Los_Angeles,2,90277 90501 90503 90505 90504 90507 90508 90509 90510,1840021873
Yuma,Yuma,AZ,Arizona,4027,Yuma,32.5992,-114.5488,142847,313,polygon,FALSE,TRUE,America/Phoenix,2,85365 85364 85369,1840021998
Metairie,Metairie,LA,Louisiana,22051,Jefferson,29.9977,-90.178,142135,2359,polygon,FALSE,FALSE,America/Chicago,2,70002 70003 70001 70006 70005 70004 70009 70010 70011 70033 70055,1840013994
Surprise,Surprise,AZ,Arizona,4013,Maricopa,33.68,-112.4524,141664,506,polygon,FALSE,TRUE,America/Phoenix,2,85361 85379 85388 85387 85374 85375 85378,1840021941
Columbia,Columbia,MO,Missouri,29019,Boone,38.9478,-92.3256,141645,725,polygon,FALSE,TRUE,America/Chicago,2,65202 65203 65201 65215 65211 65216 65217 65218 65299,1840007391
Athens,Athens,GA,Georgia,13059,Clarke,33.9508,-83.3689,141532,421,polygon,FALSE,TRUE,America/New_York,2,30622 30601 30602 30605 30606 30607 30609 30683 30603 30608 30612,1840029463
Roseville,Roseville,CA,California,6061,Placer,38.7703,-121.3196,141500,1239,polygon,FALSE,TRUE,America/Los_Angeles,2,95661 95747 95678,1840020233
Thornton,Thornton,CO,Colorado,8001,Adams,39.9197,-104.9438,141464,1521,polygon,FALSE,TRUE,America/Denver,2,80260 80233 80241 80602 80640 80023 80229 80614,1840021422
Miramar,Miramar,FL,Florida,12011,Broward,25.9773,-80.3351,141191,1889,polygon,FALSE,TRUE,America/New_York,2,33029 33023 33027 33025,1840015137
Pasadena,Pasadena,CA,California,6037,Los Angeles,34.1597,-118.139,141029,2371,polygon,FALSE,TRUE,America/Los_Angeles,2,91101 91106 91107 91105 91103 91104 91102 91109 91110 91114 91115 91116 91117 91121 91123 91124 91125 91126 91129 91182 91184 91188 91189 91199,1840020505
Mesquite,Mesquite,TX,Texas,48113,Dallas,32.7623,-96.5889,140937,1151,polygon,FALSE,TRUE,America/Chicago,2,75149 75150 75181 75185 75187,1840020713
Olathe,Olathe,KS,Kansas,20091,Johnson,38.8832,-94.8198,140545,880,polygon,FALSE,TRUE,America/Chicago,2,66062 66061 66051 66063,1840003833
Santa Maria,Santa Maria,CA,California,6083,Santa Barbara,34.9334,-120.4432,140545,1815,polygon,FALSE,TRUE,America/Los_Angeles,2,93454 93455 93458,1840021830
Houma,Houma,LA,Louisiana,22109,Terrebonne,29.5799,-90.7058,140469,874,polygon,FALSE,TRUE,America/Chicago,2,70363 70360 70361,1840015063
Carrollton,Carrollton,TX,Texas,48113,Dallas,32.989,-96.8999,139248,1466,polygon,FALSE,TRUE,America/Chicago,2,75007 75006 75010 75011,1840019436
Grand Junction,Grand Junction,CO,Colorado,8077,Mesa,39.0876,-108.5673,139143,621,polygon,FALSE,TRUE,America/Denver,2,81505 81504 81507 81506 81501,1840020230
Charleston,Charleston,WV,West Virginia,54039,Kanawha,38.3484,-81.6323,138706,570,polygon,FALSE,TRUE,America/New_York,2,25305 25304 25303 25302 25301 25311 25312 25314 25317 25321 25322 25323 25324 25325 25326 25327 25328 25329 25330 25331 25332 25333 25334 25335 25336 25337 25338 25339 25350 25364 25375 25387 25392 25396,1840006196
Orange,Orange,CA,California,6059,Orange,33.8038,-117.8218,138669,2086,polygon,FALSE,TRUE,America/Los_Angeles,2,92868 92869 92866 92867 92865 92856 92857 92863 92864,1840020582
Fullerton,Fullerton,CA,California,6059,Orange,33.8841,-117.9279,138632,2386,polygon,FALSE,TRUE,America/Los_Angeles,2,92833 92831 92835 92832 92834 92836 92837 92838,1840020576
Greeley,Greeley,CO,Colorado,8123,Weld,40.4151,-104.7706,137810,858,polygon,FALSE,TRUE,America/Denver,2,80634 80631 80632 80633 80638 80639,1840020149
Carolina,Carolina,PR,Puerto Rico,72031,Carolina,18.4054,-65.9792,136771,2550,polygon,FALSE,FALSE,America/Puerto_Rico,2,00979 00987 00982 00983 00985 00981 00984 00986 00988,1630035637
Las Cruces,Las Cruces,NM,New Mexico,35013,Doña Ana,32.3265,-106.7892,136254,519,polygon,FALSE,TRUE,America/Denver,2,88012 88011 88005 88007 88001 87654 88006 88013,1840020683
Panama City,Panama City,FL,Florida,12005,Bay,30.1995,-85.6004,136133,382,polygon,FALSE,TRUE,America/Chicago,2,32401 32405 32404 32402 32412,1840015034
Harlingen,Harlingen,TX,Texas,48061,Cameron,26.1917,-97.6976,136037,626,polygon,FALSE,TRUE,America/Chicago,2,78550 78552 78551 78553,1840021036
West Valley City,West Valley City,UT,Utah,49035,Salt Lake,40.6889,-112.0115,135248,1472,polygon,FALSE,TRUE,America/Denver,2,84119 84120 84128 84118 84125 84126 84127 84129 84130 84131 84170,1840021389
Hampton,Hampton,VA,Virginia,51650,Hampton,37.0551,-76.363,134510,1009,polygon,FALSE,TRUE,America/New_York,2,23666 23651 23605 23669 23661 23663 23664 23665 23667 23668 23670 23681,1840003866
Warren,Warren,MI,Michigan,26099,Macomb,42.4934,-83.027,133943,1505,polygon,FALSE,TRUE,America/Detroit,2,48093 48092 48091 48089 48088 48397,1840002418
Mauldin,Mauldin,SC,South Carolina,45045,Greenville,34.7849,-82.3005,133872,899,polygon,FALSE,TRUE,America/New_York,2,29662 29607,1840015476
Bloomington,Bloomington,IL,Illinois,17113,McLean,40.4757,-88.9703,133846,1100,polygon,FALSE,TRUE,America/Chicago,2,61701 61705 61704 61709 61710 61791,1840007207
Coral Springs,Coral Springs,FL,Florida,12011,Broward,26.2702,-80.2591,133759,2258,polygon,FALSE,TRUE,America/New_York,2,33071 33076 33065 33067 33075 33077,1840015134
Round Rock,Round Rock,TX,Texas,48491,Williamson,30.5254,-97.666,133372,1421,polygon,FALSE,TRUE,America/Chicago,2,78681 78664 78665 78682 78683,1840020879
Yakima,Yakima,WA,Washington,53077,Yakima,46.5923,-120.5496,133191,1300,polygon,FALSE,TRUE,America/Los_Angeles,2,98901 98903 98902 98908 98904 98907,1840021154
Sterling Heights,Sterling Heights,MI,Michigan,26099,Macomb,42.5809,-83.0305,132438,1403,polygon,FALSE,TRUE,America/Detroit,2,48310 48313 48312 48314 48311,1840003094
Kent,Kent,WA,Washington,53033,King,47.3887,-122.2129,132319,1513,polygon,FALSE,TRUE,America/Los_Angeles,2,98031 98030 98032 98042 98035 98064 98089,1840018424
Burlington,Burlington,NC,North Carolina,37001,Alamance,36.0758,-79.4686,131043,707,polygon,FALSE,TRUE,America/New_York,2,27217 27215,1840013362
Bellingham,Bellingham,WA,Washington,53073,Whatcom,48.7543,-122.4687,130641,1287,polygon,FALSE,TRUE,America/Los_Angeles,2,98229 98225 98226 98228,1840018346
Santa Clara,Santa Clara,CA,California,6085,Santa Clara,37.3645,-121.968,130365,2761,polygon,FALSE,TRUE,America/Los_Angeles,2,95054 95050 95051 95053 95052 95055 95056,1840021571
Racine,Racine,WI,Wisconsin,55101,Racine,42.7274,-87.8135,130142,1915,polygon,FALSE,TRUE,America/Chicago,2,53405 53404 53406 53403 53402 53401 53407 53408,1840002493
Greenville,Greenville,NC,North Carolina,37147,Pitt,35.5956,-77.3768,130118,1012,polygon,FALSE,TRUE,America/New_York,2,27834 27858 27833 27835 27836,1840013407
Stamford,Stamford,CT,Connecticut,9001,Fairfield,41.1035,-73.5583,129638,1330,polygon,FALSE,TRUE,America/New_York,2,06906 06907 06905 06902 06903 06901 06904 06910 06911 06912 06913 06914 06926 06927,1840004841
Elizabeth,Elizabeth,NJ,New Jersey,34039,Union,40.6657,-74.1912,129216,4049,polygon,FALSE,TRUE,America/New_York,2,07208 07202 07201 07206 07207,1840003613
Johnson City,Johnson City,TN,Tennessee,47179,Washington,36.3406,-82.3803,127571,599,polygon,FALSE,TRUE,America/New_York,2,37614 37615 37601 37604 37602 37605 37684,1840014462
Lynchburg,Lynchburg,VA,Virginia,51680,Lynchburg,37.4003,-79.1909,126814,647,polygon,FALSE,TRUE,America/New_York,2,24504 24502 24503 24501 24505 24506 24513 24514,1840003855
Simi Valley,Simi Valley,CA,California,6111,Ventura,34.2663,-118.749,126589,1167,polygon,FALSE,TRUE,America/Los_Angeles,2,93063 93065 93062 93094 93099,1840021843
Fort Smith,Fort Smith,AR,Arkansas,5131,Sebastian,35.3493,-94.3695,125354,536,polygon,FALSE,TRUE,America/Chicago,2,72901 72904 72908 72903 72923 72916 72905 72906 72913 72914 72917 72918 72919,1840013456
Kenosha,Kenosha,WI,Wisconsin,55059,Kenosha,42.5864,-87.8765,124972,1378,polygon,FALSE,TRUE,America/Chicago,2,53144 53140 53142 53143 53141,1840003160
Norman,Norman,OK,Oklahoma,40027,Cleveland,35.2335,-97.3471,124880,269,polygon,FALSE,TRUE,America/Chicago,2,73019 73026 74857 73072 73071 73069 73068 73070,1840020451
South Lyon,South Lyon,MI,Michigan,26125,Oakland,42.4614,-83.6526,124694,1219,polygon,FALSE,TRUE,America/Detroit,2,48178,1840002432
Boulder,Boulder,CO,Colorado,8013,Boulder,40.0249,-105.2523,124345,1551,polygon,FALSE,TRUE,America/Denver,2,80310 80304 80305 80302 80303 80301 80307 80309 80314,1840018774
Abilene,Abilene,TX,Texas,48441,Taylor,32.4543,-99.7384,123420,446,polygon,FALSE,TRUE,America/Chicago,2,79605 79699 79603 79601 79607 79606 79602 79604 79608 79697 79698,1840019476
Lehigh Acres,Lehigh Acres,FL,Florida,12071,Lee,26.612,-81.6388,123378,514,polygon,FALSE,FALSE,America/New_York,2,33936 33973 33972 33971 33976 33974 33970,1840014220
Pearland,Pearland,TX,Texas,48039,Brazoria,29.5585,-95.3215,122460,981,polygon,FALSE,TRUE,America/Chicago,2,77047 77089 77584 77581 77588,1840020979
Berkeley,Berkeley,CA,California,6001,Alameda,37.8723,-122.276,121363,4473,polygon,FALSE,TRUE,America/Los_Angeles,2,94708 94707 94705 94704 94703 94702 94709 94710 94720 94701 94712,1840018914
Richardson,Richardson,TX,Texas,48113,Dallas,32.9717,-96.7093,121323,1639,polygon,FALSE,TRUE,America/Chicago,2,75081 75080 75082 75045 75083 75085,1840020710
Redding,Redding,CA,California,6089,Shasta,40.5698,-122.365,121313,599,polygon,FALSE,TRUE,America/Los_Angeles,2,96002 96003 96001,1840020141
Arvada,Arvada,CO,Colorado,8059,Jefferson,39.8321,-105.1511,121272,1207,polygon,FALSE,TRUE,America/Denver,2,80005 80004 80007 80003 80002 80403 80001 80006,1840018788
East Los Angeles,East Los Angeles,CA,California,6037,Los Angeles,34.0326,-118.1691,121187,6282,polygon,FALSE,FALSE,America/Los_Angeles,2,90063 90022 90023,1840019206
St. George,St. George,UT,Utah,49053,Washington,37.077,-113.577,120899,449,polygon,FALSE,TRUE,America/Denver,2,84770 84790 84791,1840021559
Billings,Billings,MT,Montana,30111,Yellowstone,45.7891,-108.5524,120728,948,polygon,FALSE,TRUE,America/Denver,2,59106 59105 59102 59101 59104 59107 59108 59115 59116 59117,1840018496
Yuba City,Yuba City,CA,California,6101,Sutter,39.1357,-121.6381,120456,1736,polygon,FALSE,TRUE,America/Los_Angeles,2,95991 95993,1840021463
Rochester,Rochester,MN,Minnesota,27109,Olmsted,44.0151,-92.4778,119942,831,polygon,FALSE,TRUE,America/Chicago,2,55902 55901 55906 55904 55905,1840008987
